29/09/2015 11:21:08:708  INFO - In Progress | session id:mpp-2015272053938-4 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000001971443505178
29/09/2015 16:53:46:203  INFO - In Progress | session id:mpp-2015272111117-15 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002251443525077
29/09/2015 16:53:46:203  INFO - In Progress | session id:mpp-2015272111117-15 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002251443525077
29/09/2015 16:53:46:203  INFO - In Progress | session id:mpp-2015272111117-15 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | ReEnter | 10000002251443525077
29/09/2015 16:53:46:203  INFO - End | session id:mpp-2015272111117-15 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002251443525077
29/09/2015 16:53:46:313  INFO - In Progress | session id:mpp-2015272111117-15 | DM:ReportEnd | ExceedTries_PP | Return Code | Output_Parameters:returncode |  | 10000002251443525077
29/09/2015 16:53:46:313  INFO - End | session id:mpp-2015272111117-15 | DM:ReportEnd | ExceedTries_PP |  |  |  | 10000002251443525077
29/09/2015 16:53:46:376  INFO - In Progress | session id:mpp-2015272111117-15 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000002251443525077
29/09/2015 16:53:46:376  INFO - End | session id:mpp-2015272111117-15 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000002251443525077
29/09/2015 16:58:11:920  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000002281443525401
29/09/2015 16:58:11:920  INFO - End | session id:mpp-2015272111641-17 | DM:ReportEnd | Welcome_PP |  |  |  | 10000002281443525401
29/09/2015 16:58:20:556  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002281443525401
29/09/2015 16:58:20:556  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002281443525401
29/09/2015 16:58:20:556  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | TAM | 10000002281443525401
29/09/2015 16:58:20:556  INFO - End | session id:mpp-2015272111641-17 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000002281443525401
29/09/2015 16:58:21:556  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | MainMenu | Return Code | Output_Parameters:returncode | SUCCESS | 10000002281443525401
29/09/2015 16:58:21:556  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | MainMenu | Input Type | Output_Parameters:inputType | dtmf | 10000002281443525401
29/09/2015 16:58:21:556  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | MainMenu | Value | Output_Parameters:value | Prepaid | 10000002281443525401
29/09/2015 16:58:21:556  INFO - End | session id:mpp-2015272111641-17 | DM:ReportEnd | MainMenu |  |  |  | 10000002281443525401
29/09/2015 16:58:22:898  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002281443525401
29/09/2015 16:58:22:898  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002281443525401
29/09/2015 16:58:22:898  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | ValidityForMobileNum | 10000002281443525401
29/09/2015 16:58:22:898  INFO - End | session id:mpp-2015272111641-17 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000002281443525401
29/09/2015 16:58:29:140  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | ERechargeDenomination_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002281443525401
29/09/2015 16:58:29:140  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | ERechargeDenomination_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002281443525401
29/09/2015 16:58:29:140  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | ERechargeDenomination_MN | Value | Output_Parameters:value | 12345 | 10000002281443525401
29/09/2015 16:58:29:140  INFO - End | session id:mpp-2015272111641-17 | DM:ReportEnd | ERechargeDenomination_MN |  |  |  | 10000002281443525401
29/09/2015 16:58:37:206  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | GetMobileNum | Return Code | Output_Parameters:returncode | SUCCESS | 10000002281443525401
29/09/2015 16:58:37:206  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | GetMobileNum | Input Type | Output_Parameters:inputType | dtmf | 10000002281443525401
29/09/2015 16:58:37:206  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | GetMobileNum | Value | Output_Parameters:value | 1231231231 | 10000002281443525401
29/09/2015 16:58:37:206  INFO - End | session id:mpp-2015272111641-17 | DM:ReportEnd | GetMobileNum |  |  |  | 10000002281443525401
29/09/2015 16:58:41:840  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002281443525401
29/09/2015 16:58:41:840  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002281443525401
29/09/2015 16:58:41:840  INFO - In Progress | session id:mpp-2015272111641-17 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002281443525401
29/09/2015 16:58:41:840  INFO - End | session id:mpp-2015272111641-17 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002281443525401
29/09/2015 17:01:47:992  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000002291443525617
29/09/2015 17:01:47:992  INFO - End | session id:mpp-2015272112017-2 | DM:ReportEnd | Welcome_PP |  |  |  | 10000002291443525617
29/09/2015 17:01:51:954  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002291443525617
29/09/2015 17:01:51:954  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002291443525617
29/09/2015 17:01:51:954  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | TAM | 10000002291443525617
29/09/2015 17:01:51:954  INFO - End | session id:mpp-2015272112017-2 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000002291443525617
29/09/2015 17:01:53:671  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | MainMenu | Return Code | Output_Parameters:returncode | SUCCESS | 10000002291443525617
29/09/2015 17:01:53:671  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | MainMenu | Input Type | Output_Parameters:inputType | dtmf | 10000002291443525617
29/09/2015 17:01:53:671  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | MainMenu | Value | Output_Parameters:value | Prepaid | 10000002291443525617
29/09/2015 17:01:53:671  INFO - End | session id:mpp-2015272112017-2 | DM:ReportEnd | MainMenu |  |  |  | 10000002291443525617
29/09/2015 17:01:54:749  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002291443525617
29/09/2015 17:01:54:749  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002291443525617
29/09/2015 17:01:54:749  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | ValidityForMobileNum | 10000002291443525617
29/09/2015 17:01:54:749  INFO - End | session id:mpp-2015272112017-2 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000002291443525617
29/09/2015 17:02:01:348  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | ERechargeDenomination_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002291443525617
29/09/2015 17:02:01:348  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | ERechargeDenomination_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002291443525617
29/09/2015 17:02:01:348  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | ERechargeDenomination_MN | Value | Output_Parameters:value | 12345 | 10000002291443525617
29/09/2015 17:02:01:348  INFO - End | session id:mpp-2015272112017-2 | DM:ReportEnd | ERechargeDenomination_MN |  |  |  | 10000002291443525617
29/09/2015 17:02:10:413  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | GetMobileNum | Return Code | Output_Parameters:returncode | SUCCESS | 10000002291443525617
29/09/2015 17:02:10:413  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | GetMobileNum | Input Type | Output_Parameters:inputType | dtmf | 10000002291443525617
29/09/2015 17:02:10:413  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | GetMobileNum | Value | Output_Parameters:value | 1234567890 | 10000002291443525617
29/09/2015 17:02:10:413  INFO - End | session id:mpp-2015272112017-2 | DM:ReportEnd | GetMobileNum |  |  |  | 10000002291443525617
29/09/2015 17:02:15:301  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002291443525617
29/09/2015 17:02:15:301  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002291443525617
29/09/2015 17:02:15:301  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002291443525617
29/09/2015 17:02:15:301  INFO - End | session id:mpp-2015272112017-2 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002291443525617
29/09/2015 17:02:29:857  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | GetMobileNum | Return Code | Output_Parameters:returncode | SUCCESS | 10000002291443525617
29/09/2015 17:02:29:857  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | GetMobileNum | Input Type | Output_Parameters:inputType | dtmf | 10000002291443525617
29/09/2015 17:02:29:857  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | GetMobileNum | Value | Output_Parameters:value | 1234567890 | 10000002291443525617
29/09/2015 17:02:29:857  INFO - End | session id:mpp-2015272112017-2 | DM:ReportEnd | GetMobileNum |  |  |  | 10000002291443525617
29/09/2015 17:02:34:741  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002291443525617
29/09/2015 17:02:34:741  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002291443525617
29/09/2015 17:02:34:741  INFO - In Progress | session id:mpp-2015272112017-2 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002291443525617
29/09/2015 17:02:34:741  INFO - End | session id:mpp-2015272112017-2 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002291443525617
29/09/2015 17:07:22:230  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000002301443525951
29/09/2015 17:07:22:230  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | Welcome_PP |  |  |  | 10000002301443525951
29/09/2015 17:07:40:584  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002301443525951
29/09/2015 17:07:40:584  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002301443525951
29/09/2015 17:07:40:584  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | TAM | 10000002301443525951
29/09/2015 17:07:40:584  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000002301443525951
29/09/2015 17:07:43:268  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | MainMenu | Return Code | Output_Parameters:returncode | SUCCESS | 10000002301443525951
29/09/2015 17:07:43:268  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | MainMenu | Input Type | Output_Parameters:inputType | dtmf | 10000002301443525951
29/09/2015 17:07:43:268  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | MainMenu | Value | Output_Parameters:value | Prepaid | 10000002301443525951
29/09/2015 17:07:43:268  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | MainMenu |  |  |  | 10000002301443525951
29/09/2015 17:07:44:533  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002301443525951
29/09/2015 17:07:44:533  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002301443525951
29/09/2015 17:07:44:533  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | ValidityForMobileNum | 10000002301443525951
29/09/2015 17:07:44:533  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000002301443525951
29/09/2015 17:07:52:740  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ERechargeDenomination_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002301443525951
29/09/2015 17:07:52:740  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ERechargeDenomination_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002301443525951
29/09/2015 17:07:52:740  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ERechargeDenomination_MN | Value | Output_Parameters:value | 12345 | 10000002301443525951
29/09/2015 17:07:52:740  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | ERechargeDenomination_MN |  |  |  | 10000002301443525951
29/09/2015 17:08:06:627  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum | Return Code | Output_Parameters:returncode | SUCCESS | 10000002301443525951
29/09/2015 17:08:06:627  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum | Input Type | Output_Parameters:inputType | dtmf | 10000002301443525951
29/09/2015 17:08:06:627  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum | Value | Output_Parameters:value | 1234561234 | 10000002301443525951
29/09/2015 17:08:06:627  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum |  |  |  | 10000002301443525951
29/09/2015 17:08:09:564  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002301443525951
29/09/2015 17:08:09:564  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002301443525951
29/09/2015 17:08:09:564  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002301443525951
29/09/2015 17:08:09:564  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002301443525951
29/09/2015 17:08:09:673  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | MobileNumInvalid_PP | Return Code | Output_Parameters:returncode |  | 10000002301443525951
29/09/2015 17:08:09:673  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | MobileNumInvalid_PP |  |  |  | 10000002301443525951
29/09/2015 17:08:24:557  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum | Return Code | Output_Parameters:returncode | SUCCESS | 10000002301443525951
29/09/2015 17:08:24:557  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum | Input Type | Output_Parameters:inputType | dtmf | 10000002301443525951
29/09/2015 17:08:24:557  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum | Value | Output_Parameters:value | 1234561234 | 10000002301443525951
29/09/2015 17:08:24:557  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum |  |  |  | 10000002301443525951
29/09/2015 17:08:26:040  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002301443525951
29/09/2015 17:08:26:040  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002301443525951
29/09/2015 17:08:26:040  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002301443525951
29/09/2015 17:08:26:040  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002301443525951
29/09/2015 17:08:26:118  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | MobileNumInvalid_PP | Return Code | Output_Parameters:returncode |  | 10000002301443525951
29/09/2015 17:08:26:118  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | MobileNumInvalid_PP |  |  |  | 10000002301443525951
29/09/2015 17:08:40:362  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum | Return Code | Output_Parameters:returncode | SUCCESS | 10000002301443525951
29/09/2015 17:08:40:362  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum | Input Type | Output_Parameters:inputType | dtmf | 10000002301443525951
29/09/2015 17:08:40:362  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum | Value | Output_Parameters:value | 1234561234 | 10000002301443525951
29/09/2015 17:08:40:362  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | GetMobileNum |  |  |  | 10000002301443525951
29/09/2015 17:08:43:093  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002301443525951
29/09/2015 17:08:43:093  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002301443525951
29/09/2015 17:08:43:093  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002301443525951
29/09/2015 17:08:43:093  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002301443525951
29/09/2015 17:08:43:202  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | ExceedTries_PP | Return Code | Output_Parameters:returncode |  | 10000002301443525951
29/09/2015 17:08:43:202  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | ExceedTries_PP |  |  |  | 10000002301443525951
29/09/2015 17:08:43:311  INFO - In Progress | session id:mpp-2015272112551-3 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000002301443525951
29/09/2015 17:08:43:311  INFO - End | session id:mpp-2015272112551-3 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000002301443525951
29/09/2015 17:10:33:744  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000002311443526143
29/09/2015 17:10:33:744  INFO - End | session id:mpp-2015272112903-8 | DM:ReportEnd | Welcome_PP |  |  |  | 10000002311443526143
29/09/2015 17:10:52:080  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002311443526143
29/09/2015 17:10:52:080  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002311443526143
29/09/2015 17:10:52:080  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | TAM | 10000002311443526143
29/09/2015 17:10:52:080  INFO - End | session id:mpp-2015272112903-8 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000002311443526143
29/09/2015 17:11:02:346  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | MainMenu | Return Code | Output_Parameters:returncode | SUCCESS | 10000002311443526143
29/09/2015 17:11:02:346  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | MainMenu | Input Type | Output_Parameters:inputType | dtmf | 10000002311443526143
29/09/2015 17:11:02:346  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | MainMenu | Value | Output_Parameters:value | Prepaid | 10000002311443526143
29/09/2015 17:11:02:346  INFO - End | session id:mpp-2015272112903-8 | DM:ReportEnd | MainMenu |  |  |  | 10000002311443526143
29/09/2015 17:11:07:416  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002311443526143
29/09/2015 17:11:07:416  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002311443526143
29/09/2015 17:11:07:416  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | ValidityForMobileNum | 10000002311443526143
29/09/2015 17:11:07:416  INFO - End | session id:mpp-2015272112903-8 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000002311443526143
29/09/2015 17:11:16:575  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | ERechargeDenomination_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002311443526143
29/09/2015 17:11:16:575  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | ERechargeDenomination_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002311443526143
29/09/2015 17:11:16:575  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | ERechargeDenomination_MN | Value | Output_Parameters:value | 12345 | 10000002311443526143
29/09/2015 17:11:16:575  INFO - End | session id:mpp-2015272112903-8 | DM:ReportEnd | ERechargeDenomination_MN |  |  |  | 10000002311443526143
29/09/2015 17:11:26:065  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | GetMobileNum | Return Code | Output_Parameters:returncode | SUCCESS | 10000002311443526143
29/09/2015 17:11:26:065  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | GetMobileNum | Input Type | Output_Parameters:inputType | dtmf | 10000002311443526143
29/09/2015 17:11:26:065  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | GetMobileNum | Value | Output_Parameters:value | 1231231231 | 10000002311443526143
29/09/2015 17:11:26:065  INFO - End | session id:mpp-2015272112903-8 | DM:ReportEnd | GetMobileNum |  |  |  | 10000002311443526143
29/09/2015 17:11:27:517  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002311443526143
29/09/2015 17:11:27:517  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002311443526143
29/09/2015 17:11:27:517  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002311443526143
29/09/2015 17:11:27:517  INFO - End | session id:mpp-2015272112903-8 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002311443526143
29/09/2015 17:11:27:735  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | NotRegistered_PP | Return Code | Output_Parameters:returncode |  | 10000002311443526143
29/09/2015 17:11:27:735  INFO - End | session id:mpp-2015272112903-8 | DM:ReportEnd | NotRegistered_PP |  |  |  | 10000002311443526143
29/09/2015 17:11:27:829  INFO - In Progress | session id:mpp-2015272112903-8 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000002311443526143
29/09/2015 17:11:27:829  INFO - End | session id:mpp-2015272112903-8 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000002311443526143
29/09/2015 17:13:01:067  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000002321443526290
29/09/2015 17:13:01:067  INFO - End | session id:mpp-2015272113130-18 | DM:ReportEnd | Welcome_PP |  |  |  | 10000002321443526290
29/09/2015 17:13:09:497  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002321443526290
29/09/2015 17:13:09:497  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002321443526290
29/09/2015 17:13:09:497  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | TAM | 10000002321443526290
29/09/2015 17:13:09:497  INFO - End | session id:mpp-2015272113130-18 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000002321443526290
29/09/2015 17:13:12:149  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | MainMenu | Return Code | Output_Parameters:returncode | SUCCESS | 10000002321443526290
29/09/2015 17:13:12:149  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | MainMenu | Input Type | Output_Parameters:inputType | dtmf | 10000002321443526290
29/09/2015 17:13:12:149  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | MainMenu | Value | Output_Parameters:value | Prepaid | 10000002321443526290
29/09/2015 17:13:12:149  INFO - End | session id:mpp-2015272113130-18 | DM:ReportEnd | MainMenu |  |  |  | 10000002321443526290
29/09/2015 17:13:14:178  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002321443526290
29/09/2015 17:13:14:178  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002321443526290
29/09/2015 17:13:14:178  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | ValidityForMobileNum | 10000002321443526290
29/09/2015 17:13:14:178  INFO - End | session id:mpp-2015272113130-18 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000002321443526290
29/09/2015 17:13:20:964  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | ERechargeDenomination_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002321443526290
29/09/2015 17:13:20:964  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | ERechargeDenomination_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002321443526290
29/09/2015 17:13:20:964  INFO - In Progress | session id:mpp-2015272113130-18 | DM:ReportEnd | ERechargeDenomination_MN | Value | Output_Parameters:value | 12345 | 10000002321443526290
