01/07/2015 11:47:46:116  INFO - In Progress | session id:mpp-2015182060954-4 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000012731435730994
01/07/2015 12:00:45:679  INFO - End | session id:mpp-2015182062231-20 | DM:ReportEnd | OfferMsg_PP |  |  |  | 10000012881435731751
01/07/2015 12:00:58:742  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000012881435731751
01/07/2015 12:00:58:742  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN | Input Type | Output_Parameters:inputType | dtmf | 10000012881435731751
01/07/2015 12:00:58:742  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN | Value | Output_Parameters:value | ReEnter | 10000012881435731751
01/07/2015 12:00:58:742  INFO - End | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN |  |  |  | 10000012881435731751
01/07/2015 12:01:09:142  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | OfferMsg_PP | Return Code | Output_Parameters:returncode |  | 10000012881435731751
01/07/2015 12:01:09:142  INFO - End | session id:mpp-2015182062231-20 | DM:ReportEnd | OfferMsg_PP |  |  |  | 10000012881435731751
01/07/2015 12:01:17:580  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000012881435731751
01/07/2015 12:01:17:580  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN | Input Type | Output_Parameters:inputType | dtmf | 10000012881435731751
01/07/2015 12:01:17:580  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN | Value | Output_Parameters:value | ReEnter | 10000012881435731751
01/07/2015 12:01:17:581  INFO - End | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN |  |  |  | 10000012881435731751
01/07/2015 12:01:19:877  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | OfferMsg_PP | Return Code | Output_Parameters:returncode |  | 10000012881435731751
01/07/2015 12:01:19:877  INFO - End | session id:mpp-2015182062231-20 | DM:ReportEnd | OfferMsg_PP |  |  |  | 10000012881435731751
01/07/2015 12:01:22:593  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000012881435731751
01/07/2015 12:01:22:593  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN | Input Type | Output_Parameters:inputType | dtmf | 10000012881435731751
01/07/2015 12:01:22:594  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN | Value | Output_Parameters:value | ReEnter | 10000012881435731751
01/07/2015 12:01:22:594  INFO - End | session id:mpp-2015182062231-20 | DM:ReportEnd | Subscribe_MN |  |  |  | 10000012881435731751
01/07/2015 12:01:22:796  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | ExceedTries_Annc | Return Code | Output_Parameters:returncode |  | 10000012881435731751
01/07/2015 12:01:22:796  INFO - End | session id:mpp-2015182062231-20 | DM:ReportEnd | ExceedTries_Annc |  |  |  | 10000012881435731751
01/07/2015 12:01:22:956  INFO - In Progress | session id:mpp-2015182062231-20 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000012881435731751
01/07/2015 12:01:22:956  INFO - End | session id:mpp-2015182062231-20 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000012881435731751
01/07/2015 12:06:51:691  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000012951435732140
01/07/2015 12:06:51:691  INFO - End | session id:mpp-2015182062900-16 | DM:ReportEnd | Welcome_PP |  |  |  | 10000012951435732140
01/07/2015 12:06:56:479  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000012951435732140
01/07/2015 12:06:56:479  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000012951435732140
01/07/2015 12:06:56:479  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000012951435732140
01/07/2015 12:06:56:480  INFO - End | session id:mpp-2015182062900-16 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000012951435732140
01/07/2015 12:06:57:894  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000012951435732140
01/07/2015 12:06:57:895  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000012951435732140
01/07/2015 12:06:57:895  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000012951435732140
01/07/2015 12:06:57:895  INFO - End | session id:mpp-2015182062900-16 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000012951435732140
01/07/2015 12:07:04:418  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000012951435732140
01/07/2015 12:07:04:418  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000012951435732140
01/07/2015 12:07:04:418  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000012951435732140
01/07/2015 12:07:04:418  INFO - End | session id:mpp-2015182062900-16 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000012951435732140
01/07/2015 12:07:08:949  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000012951435732140
01/07/2015 12:07:08:949  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000012951435732140
01/07/2015 12:07:08:949  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000012951435732140
01/07/2015 12:07:08:949  INFO - End | session id:mpp-2015182062900-16 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000012951435732140
01/07/2015 12:07:18:481  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | NOMATCH | 10000012951435732140
01/07/2015 12:07:18:481  INFO - End | session id:mpp-2015182062900-16 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000012951435732140
01/07/2015 12:07:18:618  INFO - In Progress | session id:mpp-2015182062900-16 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000012951435732140
01/07/2015 12:07:18:618  INFO - End | session id:mpp-2015182062900-16 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000012951435732140
01/07/2015 12:09:25:086  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000012961435732293
01/07/2015 12:09:25:086  INFO - End | session id:mpp-2015182063133-8 | DM:ReportEnd | Welcome_PP |  |  |  | 10000012961435732293
01/07/2015 12:09:26:906  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000012961435732293
01/07/2015 12:09:26:906  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000012961435732293
01/07/2015 12:09:26:906  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000012961435732293
01/07/2015 12:09:26:906  INFO - End | session id:mpp-2015182063133-8 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000012961435732293
01/07/2015 12:10:01:035  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000012961435732293
01/07/2015 12:10:01:035  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000012961435732293
01/07/2015 12:10:01:036  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000012961435732293
01/07/2015 12:10:01:036  INFO - End | session id:mpp-2015182063133-8 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000012961435732293
01/07/2015 12:10:13:656  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000012961435732293
01/07/2015 12:10:13:656  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000012961435732293
01/07/2015 12:10:13:656  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000012961435732293
01/07/2015 12:10:13:656  INFO - End | session id:mpp-2015182063133-8 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000012961435732293
01/07/2015 12:10:19:753  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000012961435732293
01/07/2015 12:10:19:753  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000012961435732293
01/07/2015 12:10:19:753  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000012961435732293
01/07/2015 12:10:19:753  INFO - End | session id:mpp-2015182063133-8 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000012961435732293
01/07/2015 12:10:25:127  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000012961435732293
01/07/2015 12:10:25:127  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000012961435732293
01/07/2015 12:10:25:128  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | HOTDEAL | 10000012961435732293
01/07/2015 12:10:25:128  INFO - End | session id:mpp-2015182063133-8 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000012961435732293
01/07/2015 12:10:25:294  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | LinkDown_PP | Return Code | Output_Parameters:returncode |  | 10000012961435732293
01/07/2015 12:10:25:294  INFO - End | session id:mpp-2015182063133-8 | DM:ReportEnd | LinkDown_PP |  |  |  | 10000012961435732293
01/07/2015 12:10:25:428  INFO - In Progress | session id:mpp-2015182063133-8 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000012961435732293
01/07/2015 12:10:25:428  INFO - End | session id:mpp-2015182063133-8 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000012961435732293
01/07/2015 12:17:50:077  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013011435732798
01/07/2015 12:17:50:077  INFO - End | session id:mpp-2015182063958-12 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013011435732798
01/07/2015 12:17:58:598  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013011435732798
01/07/2015 12:17:58:598  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013011435732798
01/07/2015 12:17:58:598  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013011435732798
01/07/2015 12:17:58:598  INFO - End | session id:mpp-2015182063958-12 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013011435732798
01/07/2015 12:17:59:993  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013011435732798
01/07/2015 12:17:59:993  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013011435732798
01/07/2015 12:17:59:993  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000013011435732798
01/07/2015 12:17:59:993  INFO - End | session id:mpp-2015182063958-12 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013011435732798
01/07/2015 12:18:09:714  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013011435732798
01/07/2015 12:18:09:714  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013011435732798
01/07/2015 12:18:09:714  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000013011435732798
01/07/2015 12:18:09:714  INFO - End | session id:mpp-2015182063958-12 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000013011435732798
01/07/2015 12:18:12:013  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013011435732798
01/07/2015 12:18:12:013  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013011435732798
01/07/2015 12:18:12:013  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000013011435732798
01/07/2015 12:18:12:013  INFO - End | session id:mpp-2015182063958-12 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000013011435732798
01/07/2015 12:18:16:920  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | NOMATCH | 10000013011435732798
01/07/2015 12:18:16:920  INFO - End | session id:mpp-2015182063958-12 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000013011435732798
01/07/2015 12:18:17:052  INFO - In Progress | session id:mpp-2015182063958-12 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013011435732798
01/07/2015 12:18:17:052  INFO - End | session id:mpp-2015182063958-12 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013011435732798
01/07/2015 12:22:58:568  INFO - In Progress | session id:mpp-2015182064507-15 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013021435733107
01/07/2015 12:22:58:568  INFO - End | session id:mpp-2015182064507-15 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013021435733107
01/07/2015 12:23:02:043  INFO - In Progress | session id:mpp-2015182064507-15 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013021435733107
01/07/2015 12:23:02:043  INFO - In Progress | session id:mpp-2015182064507-15 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013021435733107
01/07/2015 12:23:02:043  INFO - In Progress | session id:mpp-2015182064507-15 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013021435733107
01/07/2015 12:23:02:043  INFO - End | session id:mpp-2015182064507-15 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013021435733107
01/07/2015 12:23:06:038  INFO - In Progress | session id:mpp-2015182064507-15 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013021435733107
01/07/2015 12:23:06:038  INFO - In Progress | session id:mpp-2015182064507-15 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013021435733107
01/07/2015 12:23:06:038  INFO - In Progress | session id:mpp-2015182064507-15 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000013021435733107
01/07/2015 12:23:06:038  INFO - End | session id:mpp-2015182064507-15 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013021435733107
01/07/2015 12:23:18:056  INFO - In Progress | session id:mpp-2015182064507-15 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013021435733107
01/07/2015 12:23:18:056  INFO - In Progress | session id:mpp-2015182064507-15 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013021435733107
01/07/2015 12:23:18:056  INFO - In Progress | session id:mpp-2015182064507-15 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000013021435733107
01/07/2015 12:23:18:056  INFO - End | session id:mpp-2015182064507-15 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000013021435733107
